Extension/Epoch  Lat(+N,deg)  Lon(+E,deg)  E-Amp(mm)  E-Pha(deg)  N-Amp(mm)  N-Pha(deg)  U-Amp(mm)  U-Pha(deg) 
4.28m-area17      30.32570000      268.89220000      0.00302099      180.00000000      0.00086764      0.00000000      0.00759739      180.00000000
4.28m-area18      30.32570000      268.89220000      0.00316348      180.00000000      0.00066159      0.00000000      0.00781382      180.00000000
4.28m-area19      30.32570000      268.89220000      0.00327697      180.00000000      0.00043886      0.00000000      0.00800510      180.00000000
4.28m-area2      30.32570000      268.89220000      0.00061009      180.00000000      0.00133672      0.00000000      0.00373094      180.00000000
4.28m-area20      30.32570000      268.89220000      0.00386638      180.00000000      0.00056261      0.00000000      0.00950464      180.00000000
4.28m-area21      30.32570000      268.89220000      0.00417912      180.00000000      0.00066563      0.00000000      0.01037437      180.00000000
4.28m-area22      30.32570000      268.89220000      0.00499866      180.00000000      0.00098572      0.00000000      0.01262657      180.00000000
4.28m-area23      30.32570000      268.89220000      0.00534226      180.00000000      0.00137718      0.00000000      0.01385666      180.00000000
4.28m-area24      30.32570000      268.89220000      0.00601535      180.00000000      0.00199285      0.00000000      0.01617366      180.00000000
4.28m-area25      30.32570000      268.89220000      0.00698801      180.00000000      0.00262426      0.00000000      0.01945387      180.00000000
4.28m-area26      30.32570000      268.89220000      0.00887985      180.00000000      0.00354951      0.00000000      0.02558544      180.00000000
4.28m-area27      30.32570000      268.89220000      0.01068116      180.00000000      0.00405699      0.00000000      0.03153852      180.00000000
4.28m-area28      30.32570000      268.89220000      0.01458142      180.00000000      0.00286823      0.00000000      0.04242842      180.00000000
4.28m-area29      30.32570000      268.89220000      0.01618817      180.00000000      0.00145980      180.00000000      0.04691111      180.00000000
4.28m-area3      30.32570000      268.89220000      0.00068859      180.00000000      0.00142769      0.00000000      0.00398595      180.00000000
4.28m-area30      30.32570000      268.89220000      0.01196140      180.00000000      0.00384319      180.00000000      0.03511433      180.00000000
4.28m-area31      30.32570000      268.89220000      0.01080935      180.00000000      0.00273026      180.00000000      0.03026666      180.00000000
